season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,19,71,90
4,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,1,27,28
3,1,6,9,0,5,1,1,0.76,0.697,0.55,0.1642,39,261,300
1,0,1,6,0,4,1,2,0.14,0.1667,0.63,0.1045,0,36,36
3,0,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,2,5,7
2,1,6,3,0,5,1,2,0.62,0.5909,0.73,0.0896,0,4,4
4,0,10,16,0,3,1,3,0.56,0.5303,0.94,0.1642,21,180,201
1,0,3,10,0,3,1,2,0.3,0.2879,0.75,0.2537,8,49,57
3,0,9,20,0,1,1,1,0.66,0.6212,0.65,0.0,41,258,299
1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53
3,0,7,20,0,2,1,1,0.82,0.7424,0.43,0.194,57,251,308
1,0,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,19,48,67
2,0,6,20,0,6,0,1,0.68,0.6364,0.74,0.2537,95,180,275
1,1,1,20,0,2,1,1,0.32,0.3485,0.76,0.0,18,211,229
2,0,6,13,0,6,0,1,0.8,0.7576,0.55,0.194,150,237,387
3,1,7,2,0,1,1,2,0.74,0.6667,0.51,0.2537,1,14,15
1,1,2,12,0,1,1,1,0.28,0.2576,0.28,0.3284,7,111,118
2,0,6,4,0,0,0,1,0.62,0.5606,0.88,0.1642,8,6,14
1,1,2,1,0,1,1,1,0.22,0.2576,0.75,0.0896,0,6,6
3,0,6,23,0,4,1,1,0.66,0.6212,0.5,0.0,27,99,126
4,0,9,2,0,4,1,2,0.6,0.5,1.0,0.194,0,2,2
1,0,12,11,0,3,1,1,0.36,0.3333,0.46,0.3582,18,93,111
4,0,12,12,0,0,0,1,0.26,0.2576,0.6,0.2239,26,202,228
2,0,5,23,0,3,1,1,0.64,0.6061,0.73,0.1343,12,74,86
3,1,6,2,0,2,1,1,0.56,0.5303,0.43,0.2836,2,7,9
1,1,2,16,0,6,0,1,0.44,0.4394,0.44,0.3284,186,218,404
2,0,6,23,0,5,1,1,0.72,0.697,0.74,0.1642,36,110,146
1,1,2,21,0,4,1,1,0.44,0.4394,0.51,0.2239,17,205,222
4,0,11,8,0,0,0,1,0.34,0.3485,0.66,0.0896,24,55,79
2,0,5,3,0,1,1,3,0.54,0.5152,0.94,0.1642,0,4,4
3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,1,6,7
3,0,9,14,0,4,1,2,0.66,0.6061,0.83,0.2239,41,142,183
4,0,10,22,0,0,0,1,0.42,0.4242,0.77,0.1045,25,69,94
4,0,10,12,0,3,1,3,0.54,0.5152,0.88,0.3284,9,53,62
3,0,6,8,0,4,1,2,0.74,0.697,0.7,0.194,20,412,432
3,0,7,11,0,2,1,1,0.82,0.803,0.59,0.0,29,98,127
1,1,1,6,0,0,0,1,0.26,0.2727,0.93,0.1343,1,1,2
1,0,2,16,0,6,0,1,0.36,0.3333,0.46,0.2836,41,130,171
4,0,10,9,0,5,1,2,0.56,0.5303,0.94,0.2239,16,164,180
3,0,8,11,0,6,0,3,0.66,0.5909,0.89,0.4179,15,73,88
2,1,5,13,0,2,1,3,0.64,0.6061,0.65,0.2537,53,166,219
1,1,2,0,0,1,1,1,0.14,0.1364,0.46,0.2239,0,9,9
2,0,5,3,1,1,0,1,0.64,0.5606,0.94,0.194,10,8,18
4,0,11,19,1,4,0,1,0.4,0.4091,0.54,0.1045,15,13,28
2,1,4,9,0,0,0,1,0.54,0.5152,0.56,0.2239,97,154,251
1,1,2,8,0,0,0,1,0.2,0.197,0.51,0.2537,2,57,59
2,0,4,12,0,1,1,2,0.6,0.5909,0.73,0.3284,37,97,134
1,0,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537,2,5,7
3,0,9,6,0,0,0,1,0.64,0.5758,0.84,0.2239,0,3,3
1,1,1,3,0,5,1,1,0.24,0.2576,0.52,0.1045,0,4,4
3,0,8,22,0,3,1,1,0.74,0.6515,0.37,0.0,17,122,139
3,0,9,13,0,6,0,1,0.7,0.6515,0.65,0.2239,153,200,353
2,0,4,3,0,5,1,3,0.34,0.3333,0.76,0.1642,0,1,1
2,0,4,0,0,0,0,2,0.44,0.4394,0.77,0.2836,4,29,33
3,0,8,3,0,3,1,1,0.58,0.5455,0.68,0.1343,0,1,1
2,1,5,1,0,2,1,2,0.52,0.5,0.59,0.2239,6,3,9
2,0,3,13,0,4,1,2,0.32,0.303,0.7,0.2239,11,90,101
2,0,5,0,0,2,1,2,0.6,0.5152,0.94,0.194,12,23,35
2,1,5,21,0,0,0,3,0.66,0.6212,0.69,0.4179,64,79,143
1,1,2,20,0,1,1,1,0.34,0.3333,0.46,0.1642,7,194,201
3,0,6,20,0,6,0,1,0.7,0.6515,0.48,0.194,74,195,269
1,0,1,23,0,0,0,1,0.22,0.2273,0.47,0.1642,0,8,8
2,1,5,16,0,6,0,1,0.74,0.6515,0.3,0.1045,331,311,642
1,0,2,19,0,3,1,3,0.14,0.1212,0.86,0.2537,1,87,88
2,0,4,12,0,0,0,1,0.68,0.6364,0.65,0.2537,168,220,388
2,0,4,13,0,6,0,1,0.54,0.5152,0.39,0.2985,185,270,455
2,1,4,18,0,1,1,2,0.56,0.5303,0.6,0.2239,53,611,664
1,0,2,20,0,5,1,1,0.6,0.6212,0.31,0.194,19,105,124
1,1,2,19,0,1,1,1,0.34,0.3333,0.25,0.1343,7,256,263
1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,1,57,58
1,1,3,3,0,2,1,3,0.52,0.5,0.72,0.2985,0,2,2
2,0,5,8,0,4,1,2,0.52,0.5,0.88,0.0,34,453,487
4,0,10,20,0,3,1,1,0.5,0.4848,0.88,0.0,27,180,207
3,0,9,4,1,1,0,2,0.68,0.6364,0.69,0.2836,3,5,8
4,0,11,13,1,5,0,1,0.38,0.3939,0.37,0.5522,57,179,236
1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,22,77,99
2,0,3,23,0,4,1,1,0.24,0.2273,0.65,0.194,9,24,33
2,0,5,23,0,2,1,2,0.54,0.5152,0.88,0.2537,7,49,56
1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,0,1,1
2,0,5,1,0,2,1,2,0.6,0.5152,0.94,0.1642,6,9,15
2,1,5,4,0,3,1,1,0.54,0.5152,0.88,0.0,2,2,4
4,0,11,7,1,4,0,1,0.26,0.2727,0.75,0.1045,9,31,40
4,0,10,9,0,5,1,1,0.32,0.303,0.57,0.2239,19,210,229
2,0,6,9,0,6,0,1,0.7,0.6515,0.61,0.2239,62,156,218
2,1,5,17,0,5,1,1,0.66,0.6212,0.34,0.1343,124,688,812
2,1,4,18,0,4,1,1,0.5,0.4848,0.27,0.3881,63,547,610
2,1,5,16,0,6,0,2,0.68,0.6364,0.65,0.3881,230,310,540
2,1,4,8,0,6,0,1,0.38,0.3939,0.4,0.1343,24,134,158
2,1,5,0,0,2,1,1,0.58,0.5455,0.83,0.2537,10,26,36
4,0,10,12,0,0,0,2,0.4,0.4091,0.62,0.194,78,243,321
3,0,7,10,0,2,1,1,0.76,0.697,0.52,0.1045,55,84,139
3,0,8,9,0,6,0,2,0.7,0.6667,0.84,0.4179,28,128,156
1,1,3,10,0,6,0,1,0.26,0.2273,0.35,0.4179,47,176,223
2,0,3,0,0,2,1,1,0.26,0.2273,0.28,0.3284,1,15,16
2,1,4,13,0,1,1,1,0.54,0.5152,0.28,0.5821,108,173,281
4,0,10,3,0,0,0,1,0.44,0.4394,0.88,0.0,10,20,30
2,1,5,20,0,4,1,2,0.66,0.6212,0.69,0.2836,55,343,398
1,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84
3,0,8,6,0,3,1,1,0.68,0.6364,0.61,0.0,9,110,119
4,0,10,8,0,6,0,1,0.4,0.4091,0.71,0.0,26,88,114
4,0,11,23,0,2,1,2,0.48,0.4697,0.94,0.2537,3,36,39
3,0,8,1,0,5,1,1,0.64,0.6212,0.53,0.1343,4,19,23
1,0,2,1,0,2,1,2,0.16,0.1818,0.69,0.1045,0,3,3
3,0,6,13,0,2,1,1,0.74,0.697,0.66,0.1642,49,158,207
2,0,4,15,0,0,0,2,0.46,0.4545,0.33,0.0,174,118,292
3,1,6,20,0,0,0,1,0.78,0.697,0.46,0.2537,108,224,332
2,0,6,8,0,5,1,2,0.6,0.5606,0.83,0.0,28,426,454
4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,8,115,123
3,0,8,6,0,6,0,2,0.6,0.5606,0.83,0.1343,6,18,24
4,0,10,8,0,4,1,3,0.54,0.5152,1.0,0.0896,10,199,209
1,1,2,7,0,1,1,1,0.1,0.1061,0.54,0.194,1,194,195
2,0,5,0,0,0,0,1,0.54,0.5152,0.88,0.1642,31,100,131
1,0,2,11,0,2,1,1,0.16,0.2273,0.64,0.0,7,43,50
2,1,5,2,0,5,1,1,0.48,0.4697,0.67,0.1343,12,9,21
2,0,4,7,0,4,1,2,0.34,0.3333,0.76,0.1642,8,152,160
2,0,5,6,0,2,1,3,0.52,0.5,0.94,0.2537,0,49,49
1,0,1,22,0,1,1,1,0.14,0.1515,0.69,0.1343,0,20,20
1,0,3,23,0,1,1,1,0.32,0.3485,0.53,0.0,2,17,19
3,0,7,14,0,2,1,1,0.9,0.8485,0.42,0.2985,33,91,124
1,1,2,15,0,1,1,1,0.52,0.5,0.25,0.4179,24,150,174
1,1,2,10,0,2,1,1,0.34,0.3333,0.46,0.1642,12,104,116
1,1,2,15,0,3,1,1,0.42,0.4242,0.41,0.2239,7,164,171
1,1,2,15,0,1,1,1,0.36,0.3485,0.27,0.1343,10,145,155
1,0,2,11,0,6,0,1,0.44,0.4394,0.16,0.5821,47,76,123
1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3
3,0,7,9,0,0,0,1,0.74,0.697,0.66,0.0896,62,107,169
2,1,6,8,0,0,0,1,0.56,0.5303,0.68,0.2537,24,95,119
3,0,9,23,0,6,0,1,0.46,0.4545,0.82,0.1642,36,100,136
3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.194,66,175,241
4,0,12,16,0,2,1,3,0.46,0.4545,1.0,0.2537,4,84,88
4,0,9,4,0,2,1,3,0.62,0.5455,0.94,0.0896,5,3,8
2,0,3,21,0,2,1,2,0.42,0.4242,0.54,0.2836,24,63,87
3,0,9,7,0,2,1,2,0.54,0.5152,0.83,0.3582,6,166,172
1,1,3,13,0,0,0,2,0.46,0.4545,0.82,0.1642,198,346,544
1,1,1,22,0,2,1,1,0.32,0.3485,0.81,0.0,14,111,125
3,0,9,18,0,5,1,2,0.68,0.6364,0.65,0.194,50,305,355
2,1,4,15,0,1,1,1,0.48,0.4697,0.33,0.4179,132,192,324
3,0,7,22,0,3,1,1,0.78,0.7727,0.7,0.2239,25,144,169
2,0,5,19,0,0,0,1,0.72,0.697,0.74,0.2537,141,146,287
3,0,8,18,0,5,1,1,0.76,0.6818,0.4,0.2985,89,376,465
4,0,9,14,0,3,1,1,0.72,0.6818,0.62,0.2537,25,145,170
2,0,4,21,0,2,1,2,0.42,0.4242,0.82,0.194,10,74,84
1,0,2,15,0,3,1,1,0.38,0.3939,0.76,0.3284,10,66,76
3,0,7,21,0,4,1,1,0.74,0.6818,0.62,0.1642,39,170,209
1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.194,1,23,24
3,0,9,13,0,0,0,1,0.74,0.6818,0.58,0.1045,119,231,350
2,1,5,4,0,5,1,1,0.56,0.5303,0.88,0.194,0,4,4
1,0,2,19,0,0,0,1,0.4,0.4091,0.54,0.1343,16,86,102
1,1,3,22,0,2,1,1,0.28,0.2727,0.56,0.1642,5,101,106
1,1,2,2,0,0,0,2,0.1,0.0606,0.58,0.5821,1,26,27
1,1,3,12,0,3,1,2,0.64,0.6212,0.29,0.0,55,212,267
1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2
4,0,11,20,0,3,1,1,0.36,0.3333,0.62,0.3881,1,67,68
2,1,5,17,0,0,0,2,0.62,0.6061,0.65,0.1343,195,316,511
1,0,2,13,0,4,1,1,0.54,0.5152,0.34,0.2239,15,108,123
1,1,3,19,0,5,1,1,0.42,0.4242,0.28,0.6119,12,232,244
4,0,11,11,0,5,1,1,0.3,0.303,0.36,0.1343,18,122,140
2,1,4,6,1,1,0,1,0.52,0.5,0.83,0.1642,10,123,133
1,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,2,2,4
2,1,5,14,0,1,1,2,0.62,0.6212,0.5,0.3582,59,180,239
4,0,10,19,0,5,1,1,0.56,0.5303,0.52,0.0,51,243,294
4,0,12,9,0,0,0,1,0.2,0.2576,0.59,0.0,19,88,107
2,1,4,13,0,2,1,1,0.5,0.4848,0.29,0.3881,35,189,224
1,0,3,12,0,5,1,2,0.56,0.5303,0.49,0.3582,72,123,195
3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96,112
2,0,4,19,0,1,1,1,0.72,0.6667,0.51,0.4478,73,211,284
4,0,11,6,0,1,1,2,0.44,0.4394,0.72,0.2239,10,104,114
4,0,12,20,0,2,1,3,0.46,0.4545,1.0,0.2985,3,107,110
1,1,3,11,0,6,0,1,0.3,0.2727,0.33,0.3284,56,218,274
2,1,5,2,0,1,1,3,0.56,0.5303,0.94,0.2537,2,9,11
2,0,3,22,0,1,1,1,0.3,0.2879,0.22,0.2239,0,40,40
4,0,10,9,0,0,0,1,0.5,0.4848,0.77,0.0,66,119,185
3,0,8,6,0,6,0,2,0.7,0.6667,0.84,0.2985,3,15,18
4,0,11,8,1,4,0,1,0.3,0.3182,0.65,0.0896,4,42,46
3,0,9,14,0,3,1,2,0.66,0.6212,0.74,0.194,40,139,179
3,0,7,2,0,2,1,1,0.72,0.6818,0.7,0.1642,9,4,13
2,0,5,23,0,3,1,1,0.36,0.3485,0.62,0.2239,8,49,57
1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,7,77,84
3,0,7,0,0,4,1,1,0.66,0.5909,0.89,0.1343,6,29,35
3,0,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985,29,153,182
3,0,8,19,0,3,1,1,0.74,0.6818,0.55,0.2985,93,347,440
4,0,10,14,0,0,0,3,0.36,0.3485,0.81,0.1642,61,195,256
3,0,6,5,0,6,0,1,0.62,0.6061,0.61,0.1343,6,8,14
3,0,9,5,0,2,1,2,0.54,0.5152,0.88,0.194,1,21,22
4,0,12,10,0,0,0,1,0.32,0.3333,0.81,0.1343,36,180,216
2,1,5,2,0,4,1,1,0.64,0.6061,0.65,0.0896,6,8,14
4,0,9,11,0,5,1,1,0.64,0.6212,0.57,0.0896,49,168,217
2,1,4,18,0,5,1,1,0.52,0.5,0.25,0.3582,94,560,654
3,0,6,13,0,3,1,2,0.82,0.7879,0.56,0.2537,34,113,147
1,1,2,12,1,1,0,1,0.28,0.2727,0.45,0.2239,65,216,281
4,0,11,17,0,4,1,1,0.32,0.2879,0.42,0.3881,20,379,399
2,1,5,18,0,0,0,1,0.76,0.7121,0.58,0.2985,266,252,518
1,1,2,13,0,6,0,2,0.26,0.2424,0.81,0.2836,18,217,235
2,0,4,4,0,6,0,2,0.42,0.4242,0.54,0.2239,2,5,7
1,0,2,0,0,2,1,2,0.28,0.3182,0.87,0.0,4,6,10
3,0,7,8,0,3,1,1,0.74,0.7121,0.74,0.0,34,404,438
1,1,2,22,0,6,0,2,0.14,0.1061,0.39,0.3881,0,46,46
3,0,9,3,0,1,1,2,0.5,0.4848,0.77,0.1343,1,4,5
2,1,6,1,0,5,1,1,0.56,0.5303,0.56,0.1642,4,25,29
2,1,4,2,0,0,0,2,0.36,0.3485,0.76,0.1642,20,61,81
2,0,6,15,0,6,0,2,0.74,0.6515,0.27,0.4179,180,224,404
2,1,5,5,0,5,1,2,0.62,0.5606,0.88,0.0896,2,28,30
1,0,3,0,0,1,1,1,0.26,0.2727,0.65,0.1045,4,7,11
1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22
1,1,1,14,0,1,1,3,0.22,0.2273,0.93,0.194,13,48,61
2,0,4,7,0,6,0,2,0.26,0.2727,0.7,0.1045,2,16,18
4,0,10,15,0,3,1,1,0.64,0.6212,0.47,0.2836,35,147,182
3,0,7,17,0,0,0,1,0.8,0.7424,0.49,0.3881,133,236,369
1,1,3,15,0,0,0,1,0.54,0.5152,0.68,0.0896,240,314,554
1,1,1,16,0,4,1,1,0.36,0.3333,0.34,0.2836,19,178,197
1,0,2,21,0,0,0,1,0.4,0.4091,0.35,0.3582,6,45,51
3,0,8,11,0,2,1,1,0.84,0.7273,0.32,0.4179,32,96,128
1,1,3,4,0,5,1,3,0.4,0.4091,0.66,0.2836,0,1,1
2,0,3,17,0,0,0,1,0.32,0.303,0.31,0.2537,50,109,159
3,0,8,2,0,4,1,1,0.66,0.6212,0.65,0.2239,2,4,6
1,0,2,6,0,1,1,1,0.18,0.2424,0.93,0.0,1,29,30
3,0,8,16,0,3,1,1,0.74,0.6667,0.42,0.1343,46,263,309
3,0,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,40,129,169
4,0,12,14,0,3,1,3,0.44,0.4394,1.0,0.194,1,24,25
2,0,6,2,0,0,0,1,0.68,0.6364,0.74,0.0896,13,59,72
2,1,5,4,0,0,0,2,0.54,0.5152,0.68,0.194,2,7,9
2,1,4,19,0,6,0,1,0.54,0.5152,0.16,0.3284,170,243,413
3,0,7,1,0,5,1,1,0.62,0.5909,0.73,0.194,7,13,20
1,0,2,8,0,3,1,1,0.14,0.1515,0.54,0.1642,8,227,235
4,0,11,22,0,1,1,2,0.52,0.5,0.83,0.1045,7,102,109
1,0,3,18,0,6,0,2,0.48,0.4697,0.59,0.3284,37,115,152
2,1,6,13,0,3,1,2,0.7,0.6364,0.45,0.3881,52,203,255
2,0,3,20,0,1,1,1,0.32,0.3333,0.22,0.1045,5,107,112
3,0,7,2,0,4,1,2,0.74,0.7273,0.84,0.2239,2,4,6
2,1,4,2,0,3,1,1,0.32,0.303,0.45,0.2836,0,2,2
3,1,6,18,0,1,1,1,0.76,0.6667,0.27,0.4478,100,691,791
1,1,3,2,0,5,1,1,0.34,0.3182,0.53,0.2836,2,4,6
2,0,5,23,0,0,0,1,0.46,0.4545,0.77,0.194,64,82,146
1,0,2,14,0,3,1,1,0.46,0.4545,0.28,0.4179,17,65,82
4,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.194,9,155,164
1,0,2,6,0,4,1,1,0.2,0.197,0.69,0.194,0,58,58
3,0,7,21,0,6,0,1,0.7,0.6515,0.58,0.2239,85,167,252
2,1,5,21,0,4,1,1,0.62,0.5909,0.78,0.1343,42,257,299
3,0,7,7,0,6,0,1,0.76,0.7273,0.66,0.194,3,39,42
2,1,6,20,0,1,1,2,0.62,0.5909,0.73,0.1343,45,317,362
1,1,1,22,0,6,0,1,0.16,0.1364,0.47,0.3582,4,62,66
3,0,7,11,0,6,0,1,0.8,0.7121,0.36,0.0896,144,213,357
1,0,3,8,0,6,0,1,0.42,0.4242,0.47,0.4925,11,37,48
4,0,9,3,0,2,1,2,0.62,0.5455,0.94,0.0,5,5,10
2,0,6,13,0,1,1,1,0.78,0.6818,0.35,0.0,28,152,180
3,0,7,18,0,0,0,3,0.8,0.7424,0.49,0.8507,74,107,181
1,1,1,11,0,5,1,1,0.3,0.303,0.56,0.1642,8,130,138
3,0,6,21,0,1,1,1,0.7,0.6515,0.65,0.0,52,190,242
2,1,5,12,0,2,1,2,0.7,0.6515,0.58,0.2239,41,228,269
3,1,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642,4,65,69
3,0,8,11,0,2,1,1,0.8,0.7727,0.59,0.2239,61,88,149
3,0,8,4,0,4,1,1,0.66,0.6061,0.78,0.3881,1,6,7
2,1,5,16,0,3,1,2,0.66,0.6212,0.5,0.194,68,289,357
1,0,1,14,0,3,1,1,0.3,0.2879,0.28,0.194,10,52,62
4,0,11,7,0,1,1,1,0.42,0.4242,0.88,0.0,7,270,277
1,1,2,3,0,6,0,1,0.24,0.2879,0.75,0.0,1,17,18
2,1,6,18,0,0,0,1,0.64,0.6212,0.53,0.194,203,310,513
2,1,4,22,0,2,1,1,0.54,0.5152,0.3,0.2537,18,144,162
3,1,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,27,66,93
4,0,11,8,0,5,1,1,0.26,0.2727,0.81,0.1343,6,68,74
1,0,2,11,0,4,1,2,0.44,0.4394,0.44,0.2537,19,71,90
2,0,6,1,0,3,1,1,0.66,0.6061,0.78,0.0,3,20,23
4,0,12,16,0,0,0,1,0.3,0.3333,0.26,0.0,32,174,206
2,0,5,2,0,0,0,1,0.42,0.4242,0.77,0.1045,7,43,50
1,1,1,19,0,3,1,2,0.2,0.2273,0.4,0.1045,2,182,184
3,0,7,3,0,6,0,1,0.64,0.5758,0.89,0.1343,7,23,30
1,1,2,16,0,0,0,1,0.2,0.1667,0.34,0.4627,16,148,164
1,0,3,17,0,4,1,1,0.26,0.303,0.22,0.0,17,185,202
3,0,7,5,0,5,1,1,0.6,0.6061,0.64,0.1343,3,27,30
1,1,1,1,0,4,1,2,0.28,0.3182,0.75,0.0,5,16,21
2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194,63,198,261
2,1,5,23,0,3,1,1,0.62,0.5909,0.78,0.1045,26,107,133
1,1,2,13,0,5,1,2,0.42,0.4242,0.71,0.1045,30,153,183
2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,3,0,3
2,1,6,21,0,5,1,1,0.7,0.6364,0.37,0.1343,83,256,339
3,0,7,11,0,5,1,1,0.8,0.697,0.26,0.0,68,146,214
2,1,5,12,0,6,0,1,0.64,0.6212,0.36,0.1642,206,353,559
2,1,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836,110,703,813
3,0,7,21,0,0,0,2,0.66,0.6061,0.83,0.1642,75,92,167
4,0,11,6,0,2,1,2,0.38,0.3939,0.94,0.1045,1,63,64
2,1,4,19,1,1,0,1,0.76,0.6667,0.35,0.3881,61,461,522
2,1,5,6,0,3,1,2,0.6,0.5758,0.78,0.1045,5,139,144
2,0,5,7,0,0,0,2,0.52,0.5,1.0,0.1343,4,38,42
4,0,9,20,0,4,1,1,0.6,0.6212,0.53,0.0896,39,234,273
2,1,6,11,0,4,1,1,0.66,0.6212,0.47,0.2239,67,170,237
2,1,5,1,0,3,1,2,0.58,0.5455,0.88,0.1343,7,14,21
3,0,9,13,0,1,1,1,0.72,0.6667,0.54,0.1045,43,120,163
1,0,2,4,0,0,0,2,0.2,0.2121,0.69,0.1642,0,2,2
2,1,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,129,287,416
2,1,6,19,0,4,1,1,0.7,0.6515,0.48,0.2537,96,483,579
2,0,6,10,0,0,0,2,0.7,0.6515,0.61,0.1045,86,158,244
2,1,6,11,0,1,1,2,0.54,0.5152,0.88,0.1642,25,96,121
1,0,1,10,0,0,0,2,0.36,0.3485,0.81,0.2239,7,46,53
2,0,4,0,0,0,0,1,0.3,0.2879,0.65,0.194,8,31,39
3,0,8,13,0,1,1,1,0.74,0.6515,0.3,0.4627,47,158,205
1,1,2,10,0,6,0,1,0.24,0.2576,0.87,0.1045,31,193,224
1,0,1,0,0,5,1,2,0.2,0.197,0.64,0.194,4,13,17
2,0,5,8,0,6,0,1,0.56,0.5303,0.68,0.2836,29,97,126
4,0,11,0,0,0,0,2,0.4,0.4091,0.58,0.194,12,61,73
2,0,4,16,0,4,1,1,0.6,0.6212,0.35,0.0,52,161,213
1,1,2,1,0,2,1,1,0.26,0.303,0.56,0.0,0,7,7
3,0,7,7,0,2,1,1,0.7,0.6515,0.65,0.0896,22,248,270
2,1,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836,12,169,181
3,0,8,17,0,6,0,2,0.72,0.697,0.74,0.2537,97,172,269
3,1,6,14,0,6,0,1,0.88,0.7727,0.3,0.2537,114,295,409
4,0,12,23,0,6,0,1,0.2,0.2121,0.47,0.1642,5,61,66
2,1,4,21,0,3,1,1,0.34,0.303,0.57,0.3881,11,154,165
3,0,8,4,0,5,1,1,0.62,0.5606,0.88,0.0,2,6,8
3,0,9,21,0,1,1,2,0.56,0.5303,0.68,0.1642,19,181,200
1,1,1,20,0,2,1,1,0.4,0.4091,0.58,0.1045,15,223,238
2,0,4,19,0,1,1,1,0.56,0.5303,0.46,0.2537,42,244,286
2,0,4,11,0,6,0,3,0.42,0.4242,0.94,0.4478,4,27,31
2,0,4,6,0,5,1,3,0.24,0.2273,0.93,0.2239,2,26,28
2,0,5,3,0,2,1,3,0.54,0.5152,0.94,0.2537,1,3,4
1,1,2,12,0,0,0,1,0.14,0.0758,0.39,0.6418,7,133,140
1,0,2,19,0,4,1,3,0.34,0.303,0.93,0.2985,3,112,115
1,1,1,16,0,6,0,1,0.42,0.4242,0.44,0.3582,131,276,407
2,0,6,19,0,4,1,1,0.62,0.5758,0.83,0.2836,58,269,327
3,0,8,9,0,3,1,2,0.74,0.6818,0.55,0.194,23,172,195
2,1,4,5,0,0,0,1,0.5,0.4848,0.68,0.1642,4,6,10
4,0,12,13,0,6,0,2,0.28,0.2727,0.48,0.2537,32,204,236
1,1,3,10,0,6,0,2,0.5,0.4848,0.77,0.0896,140,303,443
3,1,6,9,0,5,1,1,0.76,0.7121,0.58,0.2239,55,278,333
1,1,2,17,0,3,1,1,0.52,0.5,0.32,0.3881,43,486,529
1,0,2,19,0,5,1,1,0.62,0.6212,0.29,0.5821,16,146,162
2,1,4,19,0,2,1,1,0.56,0.5303,0.26,0.1045,98,460,558
1,1,1,13,0,2,1,1,0.46,0.4545,0.36,0.2239,27,171,198
2,1,4,1,0,2,1,2,0.32,0.3333,0.81,0.1343,1,6,7
3,0,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,102,519,621
4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,1,3,4
1,1,3,23,0,0,0,1,0.4,0.4091,0.5,0.1642,12,40,52
1,0,3,23,0,6,0,1,0.38,0.3939,0.66,0.0896,11,38,49
2,1,4,14,1,1,0,1,0.76,0.6818,0.45,0.3284,105,183,288
1,0,3,9,0,4,1,1,0.16,0.1364,0.37,0.2836,10,135,145
1,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.1642,30,121,151
1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5
1,0,1,4,0,0,0,1,0.14,0.2121,0.93,0.0,0,1,1
3,0,8,0,0,6,0,1,0.68,0.6364,0.51,0.1045,15,69,84
2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.4179,64,172,236
2,1,4,6,0,2,1,1,0.34,0.3485,0.71,0.1045,3,100,103
1,0,2,22,0,6,0,1,0.28,0.2727,0.75,0.2239,8,38,46
2,1,5,22,1,1,0,1,0.74,0.697,0.7,0.1642,47,110,157
4,0,10,0,0,5,1,1,0.58,0.5455,0.94,0.0896,10,29,39
1,1,2,19,0,6,0,2,0.2,0.1515,0.4,0.5522,2,85,87
1,1,2,20,0,4,1,1,0.32,0.3485,0.36,0.0,2,197,199
1,1,3,14,0,6,0,1,0.62,0.6212,0.53,0.0896,352,338,690
2,0,4,14,0,4,1,1,0.62,0.5758,0.83,0.2985,21,121,142
3,0,9,16,0,6,0,1,0.74,0.6818,0.55,0.194,170,261,431
4,0,12,21,0,6,0,1,0.2,0.2121,0.75,0.1642,8,88,96
3,0,7,15,0,6,0,1,0.86,0.7273,0.19,0.1642,168,163,331
2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,139,260,399
